class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,spore-print-color,population,habitat
edible,convex,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,brown,scattered,grasses
edible,convex,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,brown,several,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,brown,several,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,purple,tapering,bulbous,brown,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,brown,several,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,purple,tapering,bulbous,black,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,white,tapering,bulbous,black,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,black,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,pink,tapering,bulbous,brown,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,brown,tapering,bulbous,black,solitary,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,brown,several,woods
poisonous,flat,smooth,brown,bruises,pungent,free,close,narrow,brown,enlarging,equal,brown,several,urban
edible,flat,fibrous,red,bruises,none,free,close,broad,purple,tapering,bulbous,brown,solitary,woods
poisonous,convex,smooth,white,bruises,pungent,free,close,narrow,white,enlarging,equal,black,scattered,grasses
edible,convex,fibrous,red,bruises,none,free,close,broad,purple,tapering,bulbous,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,brown,several,woods
edible,flat,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,brown,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,brown,several,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,purple,tapering,bulbous,black,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,brown,solitary,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,brown,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,brown,tapering,bulbous,black,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,several,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,brown,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,brown,several,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,brown,tapering,bulbous,brown,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,black,several,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,pink,enlarging,bulbous,chocolate,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,purple,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,white,tapering,bulbous,brown,solitary,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,brown,several,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,brown,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,black,several,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,black,several,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,black,several,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,brown,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,black,several,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
edible,convex,smooth,gray,no,none,free,crowded,broad,black,tapering,equal,brown,scattered,grasses
edible,convex,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,black,solitary,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,brown,tapering,bulbous,brown,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,brown,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,brown,solitary,woods
edible,convex,smooth,white,no,none,free,crowded,broad,pink,tapering,equal,brown,abundant,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,brown,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,black,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,purple,tapering,bulbous,brown,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,black,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,brown,several,woods
poisonous,convex,smooth,pink,no,creosote,free,crowded,narrow,gray,enlarging,bulbous,brown,scattered,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,pink,tapering,bulbous,brown,solitary,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,white,tapering,bulbous,brown,several,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,brown,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,white,tapering,bulbous,black,several,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,white,tapering,bulbous,brown,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,brown,tapering,bulbous,brown,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,brown,several,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,black,several,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,white,no,none,free,crowded,broad,black,tapering,equal,brown,scattered,grasses
edible,convex,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,black,several,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,white,tapering,bulbous,black,several,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,brown,solitary,woods
edible,flat,scaly,red,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,brown,solitary,woods
edible,flat,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,black,scattered,grasses
poisonous,convex,fibrous,gray,no,foul,free,close,broad,gray,enlarging,bulbous,chocolate,solitary,paths
edible,convex,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,brown,solitary,woods
poisonous,flat,smooth,white,bruises,pungent,free,close,narrow,white,enlarging,equal,black,several,grasses
edible,flat,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,brown,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,convex,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,brown,abundant,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,purple,tapering,bulbous,brown,solitary,woods
edible,flat,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,black,solitary,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,purple,tapering,bulbous,brown,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
edible,flat,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,brown,scattered,grasses
edible,flat,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,white,tapering,bulbous,black,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,brown,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,brown,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,brown,several,woods
edible,flat,smooth,gray,no,none,free,crowded,broad,brown,tapering,equal,brown,abundant,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
edible,flat,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,black,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,brown,solitary,woods
edible,convex,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,black,solitary,woods
edible,flat,smooth,white,no,none,free,crowded,broad,chocolate,tapering,equal,black,abundant,grasses
edible,convex,scaly,brown,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,brown,several,woods
edible,flat,fibrous,brown,no,none,free,crowded,broad,brown,tapering,equal,black,scattered,grasses
edible,flat,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,black,solitary,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,black,several,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,purple,tapering,bulbous,black,solitary,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,white,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,brown,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,brown,several,woods
edible,convex,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,brown,solitary,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,brown,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,brown,tapering,bulbous,black,solitary,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
poisonous,convex,smooth,pink,no,creosote,free,crowded,narrow,brown,enlarging,bulbous,black,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,black,solitary,woods
