class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,spore-print-color,population,habitat
e,x,f,g,t,n,f,c,b,p,t,b,k,v,d
e,x,y,g,t,n,f,c,b,u,t,b,k,y,d
e,x,y,n,t,n,f,c,b,n,t,b,n,v,d
e,x,f,e,t,n,f,c,b,n,t,b,k,y,d
e,x,f,e,t,n,f,c,b,w,t,b,n,y,d
e,x,f,g,t,n,f,c,b,u,t,b,n,y,d
e,x,f,e,t,n,f,c,b,w,t,b,n,v,d
e,f,f,n,t,n,f,c,b,n,t,b,n,y,d
e,x,f,e,t,n,f,c,b,p,t,b,n,v,d
e,f,f,n,t,n,f,c,b,w,t,b,n,y,d
e,f,f,n,t,n,f,c,b,w,t,b,k,v,d
e,f,f,n,t,n,f,c,b,u,t,b,k,v,d
e,x,f,g,t,n,f,c,b,n,t,b,k,v,d
e,x,f,e,t,n,f,c,b,u,t,b,n,v,d
e,x,y,e,t,n,f,c,b,u,t,b,n,y,d
e,f,f,g,t,n,f,c,b,n,t,b,k,y,d
e,f,f,n,t,n,f,c,b,p,t,b,n,v,d
e,x,y,n,t,n,f,c,b,n,t,b,n,y,d
e,f,f,n,t,n,f,c,b,u,t,b,k,v,d
p,x,f,p,f,c,f,c,n,p,e,b,n,v,d
e,x,f,e,t,n,f,c,b,p,t,b,k,y,d
e,x,f,n,t,n,f,c,b,w,t,b,n,v,d
e,x,y,e,t,n,f,c,b,w,t,b,n,y,d
e,f,f,n,t,n,f,c,b,n,t,b,n,v,d
e,f,f,n,t,n,f,c,b,w,t,b,k,y,d
e,x,y,g,t,n,f,c,b,w,t,b,k,v,d
e,f,s,n,f,n,f,w,b,n,t,e,n,a,g
e,x,y,g,t,n,f,c,b,w,t,b,k,y,d
e,x,y,n,t,n,f,c,b,w,t,b,n,v,d
e,x,y,n,t,n,f,c,b,p,t,b,k,v,d
e,f,f,g,t,n,f,c,b,p,t,b,n,v,d
e,x,f,e,t,n,f,c,b,n,t,b,n,y,d
e,f,f,n,t,n,f,c,b,p,t,b,k,y,d
p,x,f,g,f,f,f,c,b,h,e,b,h,y,g
e,x,y,e,t,n,f,c,b,w,t,b,n,v,d
e,x,f,g,t,n,f,c,b,u,t,b,k,v,d
e,x,f,e,t,n,f,c,b,n,t,b,n,v,d
e,x,f,e,t,n,f,c,b,n,t,b,k,y,d
e,x,y,e,t,n,f,c,b,n,t,b,k,v,d
e,f,f,n,t,n,f,c,b,w,t,b,n,y,d
e,f,f,n,t,n,f,c,b,u,t,b,k,v,d
e,x,y,n,t,n,f,c,b,w,t,b,k,v,d
e,x,f,e,t,n,f,c,b,u,t,b,n,y,d
e,x,y,e,t,n,f,c,b,w,t,b,k,v,d
e,x,y,n,t,n,f,c,b,n,t,b,k,y,d
e,x,y,g,t,n,f,c,b,u,t,b,k,v,d
e,x,y,n,t,n,f,c,b,u,t,b,k,v,d
e,x,y,e,t,n,f,c,b,p,t,b,n,y,d
e,x,f,e,t,n,f,c,b,u,t,b,n,y,d
e,x,f,e,t,n,f,c,b,u,t,b,k,y,d
e,x,y,e,t,n,f,c,b,p,t,b,n,v,d
e,x,y,n,t,n,f,c,b,p,t,b,k,y,d
e,x,f,e,t,n,f,c,b,p,t,b,n,y,d
e,f,f,e,t,n,f,c,b,w,t,b,n,v,d
e,f,f,n,t,n,f,c,b,w,t,b,k,y,d
e,x,y,e,t,n,f,c,b,u,t,b,k,v,d
e,x,f,n,t,n,f,c,b,u,t,b,n,v,d
e,x,y,e,t,n,f,c,b,n,t,b,n,y,d
e,f,f,g,t,n,f,c,b,p,t,b,n,y,d
e,x,y,n,t,n,f,c,b,p,t,b,n,v,d
e,f,y,e,t,n,f,c,b,n,t,b,k,v,d
e,x,y,n,t,n,f,c,b,u,t,b,k,y,d
e,x,y,e,t,n,f,c,b,p,t,b,n,y,d
e,x,y,g,t,n,f,c,b,u,t,b,n,y,d
e,f,y,g,t,n,f,c,b,p,t,b,k,v,d
e,x,y,n,t,n,f,c,b,u,t,b,n,y,d
e,x,s,g,f,n,f,w,b,h,t,e,k,s,g
e,f,f,n,t,n,f,c,b,n,t,b,n,y,d
e,x,y,g,t,n,f,c,b,w,t,b,n,y,d
e,x,y,g,t,n,f,c,b,n,t,b,k,y,d
e,x,f,n,t,n,f,c,b,u,t,b,k,y,d
e,x,f,e,t,n,f,c,b,u,t,b,n,v,d
e,x,y,e,t,n,f,c,b,n,t,b,k,y,d
e,x,y,n,t,n,f,c,b,w,t,b,k,y,d
e,x,f,e,t,n,f,c,b,w,t,b,k,y,d
e,x,y,e,t,n,f,c,b,u,t,b,k,y,d
e,x,y,n,t,n,f,c,b,u,t,b,n,y,d
e,f,f,g,t,n,f,c,b,p,t,b,n,y,d
e,x,f,e,t,n,f,c,b,u,t,b,k,y,d
e,f,y,n,t,n,f,c,b,p,t,b,k,v,d
e,x,y,n,t,n,f,c,b,w,t,b,n,v,d
e,x,f,e,t,n,f,c,b,w,t,b,n,y,d
e,x,f,g,t,n,f,c,b,n,t,b,k,v,d
e,x,y,n,t,n,f,c,b,u,t,b,k,y,d
e,x,y,g,t,n,f,c,b,n,t,b,n,y,d
p,x,f,g,f,c,f,c,n,p,e,b,k,v,d
e,x,y,n,t,n,f,c,b,n,t,b,n,y,d
e,x,f,g,t,n,f,c,b,p,t,b,n,y,d
e,x,y,n,t,n,f,c,b,n,t,b,k,y,d
e,x,y,g,t,n,f,c,b,w,t,b,k,v,d
e,x,y,n,t,n,f,c,b,w,t,b,n,v,d
e,f,f,n,t,n,f,c,b,p,t,b,n,v,d
e,f,f,n,t,n,f,c,b,w,t,b,k,y,d
e,x,y,n,t,n,f,c,b,n,t,b,n,v,d
e,f,f,n,t,n,f,c,b,p,t,b,k,y,d
e,f,f,n,t,n,f,c,b,w,t,b,n,y,d
e,f,y,g,t,n,f,c,b,u,t,b,k,y,d
e,x,f,g,t,n,f,c,b,u,t,b,k,y,d
e,x,y,g,t,n,f,c,b,w,t,b,k,y,d
e,x,y,g,t,n,f,c,b,u,t,b,n,v,d
e,f,f,n,t,n,f,c,b,u,t,b,n,v,d
e,x,f,g,t,n,f,c,b,n,t,b,n,v,d
p,x,f,g,f,f,f,c,b,g,e,b,h,v,d
e,f,f,n,t,n,f,c,b,w,t,b,n,v,d
e,x,y,g,t,n,f,c,b,w,t,b,k,y,d
e,x,f,g,t,n,f,c,b,u,t,b,n,y,d
p,x,f,g,f,f,f,c,b,g,e,b,h,y,d
e,f,f,n,t,n,f,c,b,u,t,b,n,v,d
e,x,y,e,t,n,f,c,b,n,t,b,n,v,d
e,x,y,n,t,n,f,c,b,u,t,b,k,v,d
e,x,f,e,t,n,f,c,b,p,t,b,k,v,d
e,x,f,e,t,n,f,c,b,p,t,b,n,y,d
e,x,y,n,t,n,f,c,b,p,t,b,n,v,d
e,f,f,n,t,n,f,c,b,n,t,b,k,v,d
e,x,f,e,t,n,f,c,b,n,t,b,n,v,d
e,x,f,g,t,n,f,c,b,w,t,b,k,v,d
e,f,f,n,t,n,f,c,b,u,t,b,k,y,d
e,x,y,e,t,n,f,c,b,p,t,b,n,v,d
e,x,f,g,t,n,f,c,b,u,t,b,k,y,d
e,f,f,g,t,n,f,c,b,p,t,b,k,y,d
e,f,f,g,t,n,f,c,b,p,t,b,k,v,d
e,f,f,n,t,n,f,c,b,n,t,b,k,y,d
e,x,f,n,t,n,f,c,b,w,t,b,n,y,d
e,x,y,e,t,n,f,c,b,w,t,b,n,y,d
e,f,s,g,f,n,f,w,b,p,t,e,k,s,g
e,x,y,e,t,n,f,c,b,p,t,b,k,y,d
e,f,f,g,t,n,f,c,b,p,t,b,n,y,d
e,x,y,e,t,n,f,c,b,w,t,b,k,y,d
e,x,f,g,t,n,f,c,b,u,t,b,n,v,d
e,f,f,n,t,n,f,c,b,w,t,b,k,y,d
e,x,f,e,t,n,f,c,b,w,t,b,n,v,d
e,x,f,e,t,n,f,c,b,n,t,b,n,v,d
e,x,f,g,t,n,f,c,b,w,t,b,k,v,d
p,x,f,w,f,c,f,w,n,g,e,b,n,s,d
e,x,y,e,t,n,f,c,b,p,t,b,n,y,d
e,x,f,e,t,n,f,c,b,n,t,b,k,v,d
e,x,y,n,t,n,f,c,b,w,t,b,n,y,d
e,f,f,w,f,n,f,w,b,h,t,e,n,s,g
e,x,f,g,t,n,f,c,b,n,t,b,n,y,d
e,f,f,g,t,n,f,c,b,n,t,b,n,v,d
e,x,f,g,t,n,f,c,b,w,t,b,n,y,d
e,f,y,e,t,n,f,c,b,w,t,b,k,y,d
e,x,f,e,t,n,f,c,b,n,t,b,k,y,d
e,x,y,n,t,n,f,c,b,n,t,b,k,v,d
e,x,y,e,t,n,f,c,b,n,t,b,n,v,d
e,x,f,e,t,n,f,c,b,n,t,b,n,v,d
e,f,y,e,t,n,f,c,b,n,t,b,k,v,d
e,f,f,n,t,n,f,c,b,w,t,b,n,v,d
e,x,y,g,t,n,f,c,b,p,t,b,n,v,d
e,x,y,g,t,n,f,c,b,p,t,b,n,y,d
e,x,f,g,t,n,f,c,b,n,t,b,n,v,d
e,x,f,e,t,n,f,c,b,w,t,b,n,v,d
e,x,f,n,t,n,f,c,b,w,t,b,k,y,d
e,f,f,n,f,n,f,w,b,n,t,e,k,s,g
e,x,f,e,t,n,f,c,b,w,t,b,n,y,d
e,x,y,g,t,n,f,c,b,n,t,b,n,y,d
e,x,y,n,t,n,f,c,b,u,t,b,k,v,d
e,x,f,g,t,n,f,c,b,p,t,b,n,y,d
e,x,y,e,t,n,f,c,b,n,t,b,n,y,d
e,f,f,n,t,n,f,c,b,u,t,b,k,v,d
e,x,y,g,t,n,f,c,b,u,t,b,k,y,d
e,f,f,g,t,n,f,c,b,p,t,b,n,v,d
e,x,f,e,t,n,f,c,b,u,t,b,k,v,d
e,f,f,n,t,n,f,c,b,n,t,b,k,v,d
e,x,y,g,t,n,f,c,b,p,t,b,n,y,d
e,x,y,n,t,n,f,c,b,p,t,b,n,y,d
e,x,y,e,t,n,f,c,b,w,t,b,k,v,d
e,x,f,e,t,n,f,c,b,u,t,b,k,y,d
e,x,f,n,t,n,f,c,b,u,t,b,n,v,d
e,f,f,n,t,n,f,c,b,n,t,b,k,y,d
e,x,y,g,t,n,f,c,b,n,t,b,k,v,d
e,x,f,e,t,n,f,c,b,w,t,b,n,y,d
e,f,f,n,t,n,f,c,b,w,t,b,n,v,d
e,f,f,n,t,n,f,c,b,n,t,b,n,y,d
e,x,y,e,t,n,f,c,b,u,t,b,k,y,d
e,x,f,g,t,n,f,c,b,u,t,b,k,y,d
e,x,f,g,t,n,f,c,b,u,t,b,k,v,d
p,x,f,p,f,c,f,w,n,u,e,b,k,v,d
e,x,y,n,t,n,f,c,b,p,t,b,n,y,d
e,x,f,e,t,n,f,c,b,p,t,b,n,v,d
e,f,s,n,f,n,f,w,b,p,t,e,n,s,g
e,x,y,g,t,n,f,c,b,p,t,b,k,y,d
e,x,y,g,t,n,f,c,b,u,t,b,k,y,d
e,x,f,n,t,n,f,c,b,u,t,b,k,y,d
e,f,f,g,t,n,f,c,b,n,t,b,n,y,d
e,x,f,g,t,n,f,c,b,w,t,b,n,v,d
e,x,y,n,t,n,f,c,b,w,t,b,k,y,d
e,x,f,e,t,n,f,c,b,w,t,b,n,y,d
e,x,f,n,t,n,f,c,b,u,t,b,n,v,d
e,f,f,g,t,n,f,c,b,n,t,b,n,v,d
e,f,f,n,t,n,f,c,b,w,t,b,n,y,d
e,x,y,g,t,n,f,c,b,w,t,b,n,v,d
e,x,y,e,t,n,f,c,b,u,t,b,n,y,d
e,x,y,g,t,n,f,c,b,p,t,b,k,v,d
e,f,f,g,t,n,f,c,b,p,t,b,k,y,d
e,x,f,e,t,n,f,c,b,u,t,b,n,y,d
p,x,s,p,f,c,f,w,n,u,e,b,k,s,d
e,f,y,n,t,n,f,c,b,w,t,b,k,v,d
e,x,y,e,t,n,f,c,b,w,t,b,k,v,d
e,x,y,g,t,n,f,c,b,u,t,b,k,y,d
e,x,y,g,t,n,f,c,b,n,t,b,k,v,d
e,x,f,g,t,n,f,c,b,n,t,b,k,y,d
e,x,f,e,t,n,f,c,b,n,t,b,n,y,d
e,x,y,n,t,n,f,c,b,u,t,b,n,y,d
e,x,y,g,t,n,f,c,b,p,t,b,n,y,d
e,x,y,e,t,n,f,c,b,u,t,b,k,v,d
e,x,y,n,t,n,f,c,b,p,t,b,k,v,d
e,x,y,g,t,n,f,c,b,w,t,b,n,v,d
e,x,y,n,t,n,f,c,b,u,t,b,n,y,d
e,x,f,e,t,n,f,c,b,p,t,b,k,y,d
e,x,f,e,t,n,f,c,b,p,t,b,n,y,d
e,x,y,g,t,n,f,c,b,w,t,b,n,y,d
e,f,f,g,t,n,f,c,b,n,t,b,k,y,d
e,f,f,e,t,n,f,c,b,w,t,b,n,y,d
e,f,f,g,t,n,f,c,b,p,t,b,n,y,d
e,x,y,e,t,n,f,c,b,p,t,b,n,y,d
e,x,y,e,t,n,f,c,b,p,t,b,n,v,d
e,x,s,w,f,n,f,w,b,k,t,e,k,s,g
e,x,y,n,t,n,f,c,b,w,t,b,k,v,d
e,x,y,e,t,n,f,c,b,n,t,b,n,y,d
e,f,f,e,t,n,f,c,b,u,t,b,k,v,d
e,x,f,g,t,n,f,c,b,n,t,b,k,y,d
e,f,f,n,t,n,f,c,b,n,t,b,k,v,d
p,x,s,g,f,c,f,c,n,n,e,b,k,v,d
e,f,y,e,t,n,f,c,b,w,t,b,k,v,d
e,x,y,g,t,n,f,c,b,w,t,b,k,v,d
e,x,f,n,f,n,f,w,b,k,t,e,k,a,g
e,x,y,e,t,n,f,c,b,u,t,b,k,y,d
p,x,f,w,f,c,f,w,n,u,e,b,n,v,d
e,x,y,e,t,n,f,c,b,p,t,b,k,v,d
e,f,f,g,t,n,f,c,b,p,t,b,k,v,d
e,f,f,n,t,n,f,c,b,u,t,b,k,v,d
e,x,y,n,t,n,f,c,b,p,t,b,k,v,d
e,f,f,n,t,n,f,c,b,u,t,b,k,v,d
e,x,f,g,t,n,f,c,b,n,t,b,n,y,d
e,f,y,n,t,n,f,c,b,n,t,b,k,v,d
e,x,y,g,t,n,f,c,b,w,t,b,n,y,d
e,f,y,n,t,n,f,c,b,p,t,b,n,y,d
e,x,f,g,t,n,f,c,b,n,t,b,n,v,d
p,x,f,g,f,f,f,c,b,h,e,b,h,y,p
e,x,y,g,t,n,f,c,b,n,t,b,n,y,d
e,x,y,g,t,n,f,c,b,w,t,b,k,v,d
e,x,f,g,t,n,f,c,b,n,t,b,k,y,d
e,x,f,e,t,n,f,c,b,p,t,b,k,y,d
e,x,f,g,t,n,f,c,b,p,t,b,k,y,d
e,x,f,g,t,n,f,c,b,p,t,b,n,y,d
e,f,f,g,t,n,f,c,b,n,t,b,n,y,d
e,x,y,e,t,n,f,c,b,n,t,b,n,y,d
e,x,f,g,t,n,f,c,b,p,t,b,n,v,d
e,x,y,e,t,n,f,c,b,u,t,b,k,v,d
e,x,f,n,t,n,f,c,b,w,t,b,k,y,d
e,x,y,g,t,n,f,c,b,u,t,b,n,v,d
e,x,y,e,t,n,f,c,b,n,t,b,n,y,d
e,f,f,n,t,n,f,c,b,p,t,b,k,y,d
e,x,f,e,t,n,f,c,b,w,t,b,k,y,d
e,f,y,n,t,n,f,c,b,u,t,b,n,v,d
e,x,y,n,t,n,f,c,b,w,t,b,k,y,d
e,x,y,g,t,n,f,c,b,u,t,b,n,v,d
e,f,f,e,t,n,f,c,b,u,t,b,k,y,d
e,x,f,g,t,n,f,c,b,u,t,b,k,y,d
e,x,y,g,t,n,f,c,b,n,t,b,k,y,d
e,x,y,g,t,n,f,c,b,w,t,b,n,y,d
p,x,f,g,f,f,f,c,b,g,e,b,h,y,p
e,x,f,g,t,n,f,c,b,p,t,b,k,v,d
e,x,f,g,t,n,f,c,b,n,t,b,n,y,d
e,x,f,n,t,n,f,c,b,p,t,b,n,v,d
e,x,f,g,t,n,f,c,b,w,t,b,n,v,d
e,f,f,n,t,n,f,c,b,n,t,b,k,y,d
e,x,y,n,t,n,f,c,b,p,t,b,k,y,d
e,x,f,e,t,n,f,c,b,p,t,b,k,v,d
e,x,y,n,t,n,f,c,b,w,t,b,k,v,d
e,f,y,g,t,n,f,c,b,w,t,b,k,v,d
e,f,f,g,t,n,f,c,b,n,t,b,n,v,d
p,x,f,g,f,f,f,c,b,h,e,b,h,v,p
e,x,f,n,t,n,f,c,b,u,t,b,n,y,d
e,x,y,n,t,n,f,c,b,u,t,b,k,y,d
e,x,f,e,t,n,f,c,b,n,t,b,n,v,d
e,x,f,n,t,n,f,c,b,u,t,b,n,v,d
e,f,f,n,t,n,f,c,b,p,t,b,n,y,d
e,x,y,g,t,n,f,c,b,w,t,b,n,v,d
e,x,y,n,t,n,f,c,b,u,t,b,k,v,d
e,x,y,e,t,n,f,c,b,p,t,b,n,y,d
e,f,f,g,t,n,f,c,b,p,t,b,k,y,d
e,x,f,g,t,n,f,c,b,w,t,b,k,v,d
e,x,y,e,t,n,f,c,b,n,t,b,n,v,d
e,x,y,e,t,n,f,c,b,u,t,b,n,v,d
e,x,f,g,t,n,f,c,b,p,t,b,k,y,d
e,x,y,n,t,n,f,c,b,p,t,b,n,v,d
e,x,f,e,t,n,f,c,b,u,t,b,k,y,d
e,f,f,n,t,n,f,c,b,n,t,b,n,y,d
e,x,f,e,t,n,f,c,b,p,t,b,n,y,d
e,f,f,n,t,n,f,c,b,n,t,b,n,v,d
e,x,y,e,t,n,f,c,b,n,t,b,k,y,d
e,x,f,n,t,n,f,c,b,n,t,b,k,y,d
e,x,f,e,t,n,f,c,b,w,t,b,n,y,d
e,x,f,e,t,n,f,c,b,w,t,b,k,v,d
e,x,f,n,t,n,f,c,b,u,t,b,k,v,d
e,x,y,n,t,n,f,c,b,n,t,b,n,y,d
e,x,y,e,t,n,f,c,b,w,t,b,n,y,d
e,f,f,n,t,n,f,c,b,u,t,b,n,y,d
e,x,y,n,t,n,f,c,b,u,t,b,k,y,d
e,x,y,e,t,n,f,c,b,u,t,b,n,v,d
e,f,f,g,f,n,f,w,b,n,t,e,n,s,g
e,x,y,e,t,n,f,c,b,w,t,b,k,v,d
e,x,y,e,t,n,f,c,b,p,t,b,n,y,d
e,f,f,n,t,n,f,c,b,u,t,b,n,y,d
e,f,f,n,t,n,f,c,b,n,t,b,k,y,d
e,x,f,g,t,n,f,c,b,u,t,b,k,v,d
e,x,y,g,t,n,f,c,b,w,t,b,k,v,d
e,x,f,n,t,n,f,c,b,u,t,b,n,y,d
e,f,f,n,t,n,f,c,b,w,t,b,n,y,d
e,x,y,n,t,n,f,c,b,u,t,b,k,y,d
e,x,y,g,t,n,f,c,b,u,t,b,k,v,d
e,x,f,g,t,n,f,c,b,w,t,b,n,y,d
e,x,y,e,t,n,f,c,b,p,t,b,k,y,d
e,x,f,g,t,n,f,c,b,u,t,b,n,v,d
e,x,y,e,t,n,f,c,b,u,t,b,n,v,d
e,x,f,g,t,n,f,c,b,p,t,b,n,v,d
e,x,f,e,t,n,f,c,b,u,t,b,n,v,d
e,x,f,e,t,n,f,c,b,w,t,b,n,v,d
e,x,f,e,t,n,f,c,b,u,t,b,k,y,d
e,f,y,g,t,n,f,c,b,w,t,b,k,y,d
e,x,f,g,t,n,f,c,b,w,t,b,k,y,d
e,x,f,e,t,n,f,c,b,w,t,b,k,v,d
e,x,f,g,t,n,f,c,b,w,t,b,n,y,d
e,f,f,n,t,n,f,c,b,p,t,b,k,v,d
p,x,f,g,f,f,f,c,b,h,e,b,h,v,d
e,x,f,n,t,n,f,c,b,w,t,b,k,v,d
e,x,y,g,t,n,f,c,b,p,t,b,n,y,d
e,f,f,n,t,n,f,c,b,n,t,b,n,y,d
e,x,f,e,t,n,f,c,b,u,t,b,k,v,d
e,f,f,g,t,n,f,c,b,u,t,b,k,v,d
e,x,y,n,t,n,f,c,b,n,t,b,k,y,d
e,x,y,e,t,n,f,c,b,n,t,b,k,y,d
e,x,y,e,t,n,f,c,b,w,t,b,k,v,d
e,x,y,n,t,n,f,c,b,u,t,b,n,v,d
e,x,y,n,t,n,f,c,b,n,t,b,k,v,d
p,x,y,y,f,f,f,c,b,h,e,b,h,v,p
e,f,y,n,t,n,f,c,b,u,t,b,n,y,d
p,x,f,g,f,f,f,c,b,p,e,b,h,y,d
p,x,f,g,f,c,f,w,n,g,e,b,k,s,d
e,f,f,g,t,n,f,c,b,u,t,b,n,y,d
e,f,f,e,t,n,f,c,b,u,t,b,n,v,d
e,f,y,n,t,n,f,c,b,p,t,b,k,y,d
e,f,f,e,t,n,f,c,b,p,t,b,k,y,d
p,x,f,g,f,f,f,c,b,h,e,b,h,y,p
e,f,f,g,t,n,f,c,b,w,t,b,n,v,d
e,f,y,e,t,n,f,c,b,u,t,b,k,y,d
e,f,y,e,t,n,f,c,b,u,t,b,n,y,d
p,x,f,w,f,c,f,c,n,p,e,b,n,s,d
e,x,f,e,t,n,f,c,b,u,t,b,n,y,d
e,f,y,n,t,n,f,c,b,u,t,b,k,v,d
p,x,f,g,f,f,f,c,b,g,e,b,h,v,g
p,x,f,g,f,f,f,c,b,g,e,b,h,y,p
e,f,y,e,t,n,f,c,b,p,t,b,n,v,d
e,f,y,e,t,n,f,c,b,n,t,b,k,v,d
e,f,f,n,t,n,f,c,b,w,t,b,k,v,d
e,f,f,g,t,n,f,c,b,w,t,b,k,v,d
e,f,f,e,t,n,f,c,b,w,t,b,n,y,d
e,f,y,e,t,n,f,c,b,u,t,b,n,v,d
e,f,y,e,t,n,f,c,b,w,t,b,n,y,d
e,f,y,e,t,n,f,c,b,p,t,b,k,v,d
p,x,f,p,f,c,f,w,n,u,e,b,k,s,d
p,x,f,g,f,f,f,c,b,g,e,b,h,y,d
e,f,f,e,t,n,f,c,b,p,t,b,n,y,d
e,f,y,g,t,n,f,c,b,w,t,b,k,v,d
e,f,y,g,t,n,f,c,b,w,t,b,k,v,d
e,f,f,g,t,n,f,c,b,w,t,b,n,y,d
e,f,f,e,t,n,f,c,b,u,t,b,k,y,d
e,f,y,e,t,n,f,c,b,w,t,b,n,v,d
p,f,f,g,f,f,f,c,b,h,e,b,h,v,p
e,f,y,n,t,n,f,c,b,w,t,b,n,y,d
e,f,y,e,t,n,f,c,b,p,t,b,n,v,d
p,x,f,g,f,c,f,c,n,p,e,b,n,s,d
e,f,f,e,t,n,f,c,b,p,t,b,k,y,d
e,f,y,e,t,n,f,c,b,p,t,b,k,v,d
p,x,y,y,f,f,f,c,b,p,e,b,h,v,g
p,f,f,y,f,f,f,c,b,p,e,b,h,v,d
e,f,y,n,t,n,f,c,b,u,t,b,k,v,d
e,f,y,n,t,n,f,c,b,p,t,b,k,v,d
e,f,y,g,t,n,f,c,b,w,t,b,n,v,d
e,f,y,n,t,n,f,c,b,p,t,b,n,v,d
e,x,y,e,t,n,f,c,b,n,t,b,k,v,d
p,x,s,p,f,c,f,w,n,n,e,b,n,v,d
e,f,y,n,t,n,f,c,b,p,t,b,k,y,d
e,x,y,e,t,n,f,c,b,u,t,b,k,v,d
e,f,f,e,t,n,f,c,b,p,t,b,k,y,d
e,f,y,n,t,n,f,c,b,n,t,b,k,v,d
p,x,s,w,f,c,f,c,n,p,e,b,k,v,d
e,f,f,g,t,n,f,c,b,w,t,b,n,v,d
e,f,y,g,t,n,f,c,b,u,t,b,n,y,d
e,f,y,g,t,n,f,c,b,p,t,b,n,v,d
e,f,y,n,t,n,f,c,b,p,t,b,k,v,d
p,x,s,g,f,c,f,c,n,u,e,b,n,s,d
p,x,f,p,f,c,f,c,n,n,e,b,k,s,d
e,f,y,e,t,n,f,c,b,u,t,b,k,y,d
p,x,f,g,f,f,f,c,b,p,e,b,h,y,d
p,x,s,w,f,c,f,w,n,g,e,b,k,v,d
p,x,f,g,f,f,f,c,b,g,e,b,h,v,p
e,f,y,n,t,n,f,c,b,n,t,b,n,v,d
p,x,y,y,f,f,f,c,b,g,e,b,h,y,p
e,f,y,g,t,n,f,c,b,u,t,b,n,v,d
e,f,y,n,t,n,f,c,b,u,t,b,k,y,d
e,f,y,g,t,n,f,c,b,p,t,b,k,y,d
p,x,s,w,f,c,f,c,n,p,e,b,n,s,d
p,x,f,g,f,f,f,c,b,g,e,b,h,v,p
e,f,y,g,t,n,f,c,b,u,t,b,k,v,d
e,x,y,n,t,n,f,c,b,w,t,b,k,y,d
e,f,y,g,t,n,f,c,b,n,t,b,k,y,d
p,x,f,g,f,f,f,c,b,p,e,b,h,v,p
e,f,y,n,t,n,f,c,b,p,t,b,n,y,d
p,f,f,g,f,f,f,c,b,h,e,b,h,y,p
e,f,f,e,t,n,f,c,b,n,t,b,n,y,d
e,x,f,n,t,n,f,c,b,u,t,b,k,v,d
p,f,f,g,f,f,f,c,b,g,e,b,h,v,p
e,f,y,g,t,n,f,c,b,u,t,b,k,v,d
e,f,y,g,t,n,f,c,b,u,t,b,n,y,d
e,f,y,e,t,n,f,c,b,p,t,b,n,y,d
p,x,f,g,f,f,f,c,b,g,e,b,h,v,p
e,f,f,e,t,n,f,c,b,p,t,b,n,v,d
e,f,y,n,t,n,f,c,b,u,t,b,k,v,d
p,x,f,g,f,f,f,c,b,p,e,b,h,v,g
e,f,y,e,t,n,f,c,b,u,t,b,k,y,d
p,x,f,g,f,f,f,c,b,h,e,b,h,y,d
e,f,y,e,t,n,f,c,b,w,t,b,n,y,d
p,x,f,g,f,f,f,c,b,h,e,b,h,y,g
p,x,f,g,f,f,f,c,b,g,e,b,h,y,p
p,x,f,g,f,f,f,c,b,g,e,b,h,y,g
e,f,y,e,t,n,f,c,b,u,t,b,n,y,d
p,x,f,g,f,f,f,c,b,p,e,b,h,v,g
e,f,f,e,t,n,f,c,b,u,t,b,n,v,d
p,x,s,g,f,c,f,w,n,g,e,b,n,v,d
e,f,y,g,t,n,f,c,b,w,t,b,k,v,d
p,x,s,p,f,c,f,c,n,p,e,b,n,s,d
e,f,f,e,t,n,f,c,b,n,t,b,n,y,d
e,f,f,e,t,n,f,c,b,u,t,b,n,y,d
e,f,y,e,t,n,f,c,b,p,t,b,k,y,d
e,f,y,n,t,n,f,c,b,n,t,b,k,y,d
p,x,f,g,f,f,f,c,b,p,e,b,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,h,y,p
p,x,s,g,f,c,f,w,n,g,e,b,k,s,d
e,f,f,e,t,n,f,c,b,u,t,b,k,v,d
e,f,f,e,t,n,f,c,b,w,t,b,k,y,d
e,f,y,e,t,n,f,c,b,u,t,b,k,v,d
e,f,y,n,t,n,f,c,b,w,t,b,k,y,d
p,x,f,g,f,f,f,c,b,p,e,b,h,v,g
p,x,f,g,f,c,f,c,n,u,e,b,k,v,d
e,f,f,g,t,n,f,c,b,w,t,b,k,y,d
e,f,y,e,t,n,f,c,b,n,t,b,n,v,d
e,f,y,e,t,n,f,c,b,n,t,b,k,v,d
e,f,f,g,t,n,f,c,b,w,t,b,n,v,d
e,f,y,n,t,n,f,c,b,p,t,b,k,y,d
e,f,y,n,t,n,f,c,b,n,t,b,k,y,d
e,f,f,e,t,n,f,c,b,n,t,b,k,v,d
p,x,s,g,f,c,f,c,n,u,e,b,k,v,d
p,x,f,w,f,c,f,c,n,n,e,b,n,v,d
e,f,f,g,t,n,f,c,b,u,t,b,k,y,d
e,f,y,g,t,n,f,c,b,w,t,b,n,y,d
p,x,f,g,f,f,f,c,b,p,e,b,h,y,d
e,x,y,e,t,n,f,c,b,n,t,b,k,v,d
p,x,s,w,f,c,f,w,n,p,e,b,k,s,d
e,f,y,g,t,n,f,c,b,n,t,b,n,y,d
e,f,y,g,t,n,f,c,b,n,t,b,k,y,d
e,f,y,g,t,n,f,c,b,p,t,b,n,v,d
